Make,Model,Engine Fuel Type,Transmission Type,Driven_Wheels,Market Category,Vehicle Size,Vehicle Style,Year,Engine HP,Engine Cylinders,Number of Doors,highway MPG,city mpg,Popularity,MSRP
Dodge,Daytona,regular unleaded,MANUAL,front wheel drive,Hatchback,Compact,2dr Hatchback,1993,141.0,6.0,2.0,25,17,1851,2000
Dodge,Daytona,regular unleaded,MANUAL,front wheel drive,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,1993,224.0,4.0,2.0,24,17,1851,2000
Aston Martin,DB7,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,2003,420.0,12.0,2.0,18,11,259,156300
Aston Martin,DB7,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,2003,420.0,12.0,2.0,17,10,259,151800
Aston Martin,DB7,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,2003,435.0,12.0,2.0,15,9,259,156300
Aston Martin,DB7,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2003,420.0,12.0,2.0,17,10,259,141800
Aston Martin,DB9 GT,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,2016,540.0,12.0,2.0,19,13,259,235307
Aston Martin,DB9 GT,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,2016,540.0,12.0,2.0,19,13,259,213250
Aston Martin,DB9,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,2013,510.0,12.0,2.0,19,13,259,198700
Aston Martin,DB9,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,2013,510.0,12.0,2.0,19,13,259,183700
Aston Martin,DB9,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,2014,510.0,12.0,2.0,19,13,259,200800
Aston Martin,DB9,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,2014,510.0,12.0,2.0,19,13,259,185800
Aston Martin,DB9,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,2015,510.0,12.0,2.0,19,13,259,198295
Aston Martin,DB9,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,2015,510.0,12.0,2.0,19,13,259,203295
Aston Martin,DBS,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,2010,510.0,12.0,2.0,18,12,259,283900
Aston Martin,DBS,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,2010,510.0,12.0,2.0,17,11,259,279500
Aston Martin,DBS,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,2010,510.0,12.0,2.0,18,12,259,270400
Aston Martin,DBS,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,2010,510.0,12.0,2.0,17,11,259,266000
Aston Martin,DBS,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,Factory Tuner,High-Performance",Midsize,Convertible,2011,510.0,12.0,2.0,17,11,259,282295
Aston Martin,DBS,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,Factory Tuner,High-Performance",Midsize,Coupe,2011,510.0,12.0,2.0,17,11,259,268660
Aston Martin,DBS,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,Factory Tuner,High-Performance",Midsize,Coupe,2011,510.0,12.0,2.0,18,12,259,273104
Aston Martin,DBS,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,Factory Tuner,High-Performance",Midsize,Convertible,2011,510.0,12.0,2.0,18,12,259,286739
Aston Martin,DBS,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,2012,510.0,12.0,2.0,17,11,259,295987
Aston Martin,DBS,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,2012,510.0,12.0,2.0,18,12,259,275861
Aston Martin,DBS,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Midsize,Coupe,2012,510.0,12.0,2.0,17,11,259,284576
Aston Martin,DBS,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Midsize,Convertible,2012,510.0,12.0,2.0,18,12,259,296387
Land Rover,Defender,regular unleaded,MANUAL,four wheel drive,Luxury,Compact,2dr SUV,1994,182.0,8.0,2.0,15,12,258,27736
Land Rover,Defender,regular unleaded,MANUAL,four wheel drive,Luxury,Compact,2dr SUV,1995,182.0,8.0,2.0,15,12,258,30709
Land Rover,Defender,regular unleaded,AUTOMATIC,four wheel drive,Luxury,Compact,Convertible SUV,1997,182.0,8.0,2.0,14,12,258,36931
Land Rover,Defender,regular unleaded,AUTOMATIC,four wheel drive,Luxury,Compact,2dr SUV,1997,182.0,8.0,2.0,14,12,258,39669
Cadillac,DeVille,regular unleaded,AUTOMATIC,front wheel drive,Luxury,Large,Sedan,2003,275.0,8.0,4.0,25,16,1624,49150
Cadillac,DeVille,regular unleaded,AUTOMATIC,front wheel drive,"Luxury,Performance",Large,Sedan,2003,300.0,8.0,4.0,25,16,1624,49150
Cadillac,DeVille,regular unleaded,AUTOMATIC,front wheel drive,"Luxury,Performance",Large,Sedan,2004,300.0,8.0,4.0,24,16,1624,50750
Cadillac,DeVille,regular unleaded,AUTOMATIC,front wheel drive,Luxury,Large,Sedan,2004,275.0,8.0,4.0,24,16,1624,50750
Cadillac,DeVille,regular unleaded,AUTOMATIC,front wheel drive,Luxury,Large,Sedan,2005,275.0,8.0,4.0,22,15,1624,51600
Cadillac,DeVille,regular unleaded,AUTOMATIC,front wheel drive,"Luxury,Performance",Large,Sedan,2005,290.0,8.0,4.0,24,16,1624,51600
Lamborghini,Diablo,premium unleaded (required),MANUAL,all wheel drive,"Exotic,High-Performance",Compact,Coupe,2001,550.0,12.0,2.0,12,9,1158,294900
Mitsubishi,Diamante,premium unleaded (required),AUTOMATIC,front wheel drive,0,Midsize,Sedan,2002,205.0,6.0,4.0,23,16,436,28447
Mitsubishi,Diamante,premium unleaded (required),AUTOMATIC,front wheel drive,0,Midsize,Sedan,2002,210.0,6.0,4.0,23,16,436,26997
Mitsubishi,Diamante,premium unleaded (required),AUTOMATIC,front wheel drive,0,Midsize,Sedan,2003,205.0,6.0,4.0,23,16,436,25997
Mitsubishi,Diamante,premium unleaded (required),AUTOMATIC,front wheel drive,0,Midsize,Sedan,2003,210.0,6.0,4.0,23,16,436,27097
Mitsubishi,Diamante,premium unleaded (required),AUTOMATIC,front wheel drive,0,Midsize,Sedan,2004,205.0,6.0,4.0,23,15,436,24999
Mitsubishi,Diamante,premium unleaded (required),AUTOMATIC,front wheel drive,0,Midsize,Sedan,2004,210.0,6.0,4.0,23,15,436,26819
Land Rover,Discovery Series II,regular unleaded,AUTOMATIC,all wheel drive,Luxury,Midsize,4dr SUV,2000,188.0,8.0,4.0,16,12,258,2561
Land Rover,Discovery Series II,premium unleaded (required),AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2001,188.0,8.0,4.0,16,12,258,36350
Land Rover,Discovery Series II,premium unleaded (required),AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2002,188.0,8.0,4.0,16,12,258,33350
Land Rover,Discovery Sport,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Luxury",Midsize,4dr SUV,2015,240.0,4.0,4.0,26,20,258,37070
Land Rover,Discovery Sport,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Luxury",Midsize,4dr SUV,2016,240.0,4.0,4.0,26,20,258,41955
Land Rover,Discovery Sport,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Luxury",Midsize,4dr SUV,2017,240.0,4.0,4.0,25,20,258,46595
Land Rover,Discovery,premium unleaded (required),AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2003,217.0,8.0,4.0,14,11,258,34350
Land Rover,Discovery,premium unleaded (required),AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2004,217.0,8.0,4.0,14,11,258,38685
Cadillac,DTS,regular unleaded,AUTOMATIC,front wheel drive,Luxury,Large,Sedan,2009,275.0,8.0,4.0,23,15,1624,51460
Cadillac,DTS,regular unleaded,AUTOMATIC,front wheel drive,Luxury,Large,Sedan,2009,292.0,8.0,4.0,22,15,1624,54230
Cadillac,DTS,premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Large,Sedan,2010,275.0,8.0,4.0,23,15,1624,46280
Cadillac,DTS,premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Large,Sedan,2010,292.0,8.0,4.0,22,15,1624,59475
Cadillac,DTS,premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Large,Sedan,2011,292.0,8.0,4.0,23,15,1624,59875
Cadillac,DTS,premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Large,Sedan,2011,275.0,8.0,4.0,23,15,1624,51925
Dodge,Durango,regular unleaded,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,2015,290.0,6.0,4.0,25,18,1851,36895
Dodge,Durango,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Performance",Large,4dr SUV,2015,360.0,8.0,4.0,22,14,1851,42495
Dodge,Durango,regular unleaded,AUTOMATIC,all wheel drive,Crossover,Large,4dr SUV,2015,290.0,6.0,4.0,24,17,1851,39495
Dodge,Durango,regular unleaded,AUTOMATIC,all wheel drive,"Crossover,Performance",Large,4dr SUV,2015,290.0,6.0,4.0,24,17,1851,33095
Dodge,Durango,premium unleaded (recommended),AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,2015,360.0,8.0,4.0,23,14,1851,39995
Dodge,Durango,premium unleaded (recommended),AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,2016,360.0,8.0,4.0,22,14,1851,41995
Dodge,Durango,regular unleaded,AUTOMATIC,all wheel drive,Crossover,Large,4dr SUV,2016,293.0,6.0,4.0,25,18,1851,39595
Dodge,Durango,regular unleaded,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,2016,293.0,6.0,4.0,27,19,1851,30495
Dodge,Durango,regular unleaded,AUTOMATIC,all wheel drive,Crossover,Large,4dr SUV,2016,295.0,6.0,4.0,25,18,1851,43895
Dodge,Durango,regular unleaded,AUTOMATIC,all wheel drive,"Crossover,Performance",Large,4dr SUV,2016,293.0,6.0,4.0,25,18,1851,33095
Dodge,Durango,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Performance",Large,4dr SUV,2016,360.0,8.0,4.0,22,14,1851,44595
Dodge,Durango,regular unleaded,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,2016,295.0,6.0,4.0,27,19,1851,42390
Dodge,Durango,regular unleaded,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,2017,295.0,6.0,4.0,26,19,1851,37495
Dodge,Durango,regular unleaded,AUTOMATIC,all wheel drive,Crossover,Large,4dr SUV,2017,295.0,6.0,4.0,25,18,1851,40095
Dodge,Durango,premium unleaded (recommended),AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,2017,360.0,8.0,4.0,22,14,1851,42095
Dodge,Durango,regular unleaded,AUTOMATIC,rear wheel drive,Crossover,Large,4dr SUV,2017,295.0,6.0,4.0,26,19,1851,29995
Dodge,Durango,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Performance",Large,4dr SUV,2017,360.0,8.0,4.0,22,14,1851,44695
Dodge,Dynasty,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1991,100.0,4.0,4.0,24,18,1851,2000
Dodge,Dynasty,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1991,141.0,6.0,4.0,24,18,1851,2000
Dodge,Dynasty,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1992,100.0,4.0,4.0,26,19,1851,2000
Dodge,Dynasty,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1992,141.0,6.0,4.0,24,18,1851,2000
Dodge,Dynasty,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1993,141.0,6.0,4.0,26,18,1851,2000
Dodge,Dynasty,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1993,100.0,4.0,4.0,24,18,1851,2000
Ford,E-150,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,Passenger Van,1996,199.0,6.0,3.0,15,11,5657,2000
Ford,E-150,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,Cargo Van,1996,145.0,6.0,3.0,14,12,5657,2000
Ford,E-150,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,Passenger Van,1996,145.0,6.0,3.0,15,11,5657,2000
Ford,E-150,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,Passenger Van,1997,200.0,6.0,3.0,17,12,5657,2000
Ford,E-150,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,Cargo Van,1997,200.0,6.0,3.0,18,14,5657,2000
Ford,E-150,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,Passenger Van,1998,200.0,6.0,3.0,17,12,5657,2301
Ford,E-150,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,Cargo Van,1998,200.0,6.0,3.0,18,13,5657,2079
Ford,E-250,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Cargo Van,1996,199.0,6.0,3.0,13,11,5657,2000
Ford,E-250,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,Cargo Van,1996,145.0,6.0,3.0,13,11,5657,2000
Ford,E-250,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Cargo Van,1997,200.0,6.0,3.0,17,12,5657,2000
Ford,E-250,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,Cargo Van,1997,200.0,6.0,3.0,17,12,5657,2000
Ford,E-250,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,Cargo Van,1998,235.0,6.0,3.0,17,13,5657,2080
Ford,E-250,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Cargo Van,1998,235.0,6.0,3.0,17,13,5657,2107
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Coupe,2015,329.0,6.0,2.0,28,20,617,55850
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,2015,550.0,8.0,4.0,23,16,617,93600
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Coupe,2015,329.0,6.0,2.0,29,20,617,53350
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance,Hybrid",Midsize,Sedan,2015,302.0,6.0,4.0,29,24,617,57100
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,2015,302.0,6.0,4.0,28,20,617,54800
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Wagon,2015,302.0,6.0,4.0,27,20,617,59000
Mercedes-Benz,E-Class,diesel,AUTOMATIC,all wheel drive,"Diesel,Luxury",Midsize,Sedan,2015,195.0,4.0,4.0,38,27,617,54300
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,High-Performance",Midsize,Convertible,2015,402.0,8.0,2.0,26,17,617,67750
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,2015,302.0,6.0,4.0,29,20,617,52300
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,2015,577.0,8.0,4.0,22,15,617,100600
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,2015,577.0,8.0,4.0,21,15,617,103200
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,2015,329.0,6.0,4.0,28,20,617,64850
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,High-Performance",Midsize,Coupe,2015,402.0,8.0,2.0,26,18,617,59400
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Convertible,2015,329.0,6.0,2.0,29,20,617,61350
Mercedes-Benz,E-Class,diesel,AUTOMATIC,rear wheel drive,"Diesel,Luxury",Midsize,Sedan,2015,195.0,4.0,4.0,42,28,617,51800
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,2015,329.0,6.0,4.0,29,20,617,62350
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,2016,329.0,6.0,4.0,29,20,617,63100
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Wagon,2016,302.0,6.0,4.0,27,20,617,59900
Mercedes-Benz,E-Class,diesel,AUTOMATIC,all wheel drive,"Diesel,Luxury",Midsize,Sedan,2016,195.0,4.0,4.0,38,27,617,55150
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,2016,302.0,6.0,4.0,29,20,617,53100
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,2016,329.0,6.0,4.0,28,20,617,65600
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,2016,577.0,8.0,4.0,22,15,617,101700
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,2016,302.0,6.0,4.0,28,20,617,55600
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Coupe,2016,329.0,6.0,2.0,29,20,617,54200
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,High-Performance",Midsize,Coupe,2016,402.0,8.0,2.0,26,18,617,60300
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Convertible,2016,329.0,6.0,2.0,29,20,617,62250
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,High-Performance",Midsize,Convertible,2016,402.0,8.0,2.0,26,17,617,68700
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,2016,577.0,8.0,4.0,21,15,617,104300
Mercedes-Benz,E-Class,diesel,AUTOMATIC,rear wheel drive,"Diesel,Luxury",Midsize,Sedan,2016,195.0,4.0,4.0,42,28,617,52650
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Coupe,2016,329.0,6.0,2.0,28,20,617,56700
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Convertible,2017,329.0,6.0,2.0,29,20,617,62600
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,2017,241.0,4.0,4.0,29,22,617,54650
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Coupe,2017,329.0,6.0,2.0,28,20,617,57050
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,Luxury,Midsize,Sedan,2017,241.0,4.0,4.0,30,22,617,52150
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,High-Performance",Midsize,Coupe,2017,329.0,6.0,2.0,29,20,617,54550
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,High-Performance",Midsize,Coupe,2017,402.0,8.0,2.0,26,18,617,60650
Mercedes-Benz,E-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,High-Performance",Midsize,Convertible,2017,402.0,8.0,2.0,25,17,617,69100
Volkswagen,e-Golf,electric,DIRECT_DRIVE,front wheel drive,Hatchback,Compact,4dr Hatchback,2015,115.0,0.0,4.0,105,126,873,33450
Volkswagen,e-Golf,electric,DIRECT_DRIVE,front wheel drive,Hatchback,Compact,4dr Hatchback,2016,115.0,0.0,4.0,105,126,873,28995
Ford,E-Series Van,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Cargo Van,2012,255.0,8.0,3.0,16,12,5657,31460
Ford,E-Series Van,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Cargo Van,2012,225.0,8.0,3.0,17,13,5657,26630
Ford,E-Series Van,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Cargo Van,2012,225.0,8.0,3.0,17,13,5657,28985
Ford,E-Series Van,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Cargo Van,2012,255.0,8.0,3.0,16,12,5657,30560
Ford,E-Series Van,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Cargo Van,2013,225.0,8.0,3.0,17,13,5657,27325
Ford,E-Series Van,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Cargo Van,2013,255.0,8.0,3.0,16,12,5657,31485
Ford,E-Series Van,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Cargo Van,2013,225.0,8.0,3.0,17,13,5657,30145
Ford,E-Series Van,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Cargo Van,2013,255.0,8.0,3.0,16,12,5657,32385
Ford,E-Series Van,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Cargo Van,2014,225.0,8.0,3.0,16,13,5657,28600
Ford,E-Series Van,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Cargo Van,2014,255.0,8.0,3.0,16,12,5657,32760
Ford,E-Series Van,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Cargo Van,2014,225.0,8.0,3.0,16,13,5657,31420
Ford,E-Series Van,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Cargo Van,2014,255.0,8.0,3.0,16,12,5657,33660
Ford,E-Series Wagon,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,2012,225.0,8.0,3.0,16,13,5657,28760
Ford,E-Series Wagon,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,2012,255.0,8.0,3.0,15,11,5657,34320
Ford,E-Series Wagon,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,2013,255.0,8.0,3.0,15,11,5657,35245
Ford,E-Series Wagon,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,2013,225.0,8.0,3.0,16,13,5657,29455
Ford,E-Series Wagon,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,2014,225.0,8.0,3.0,16,13,5657,32675
Ford,E-Series Wagon,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,2014,255.0,8.0,3.0,15,11,5657,37320
Mercedes-Benz,E55 AMG,regular unleaded,AUTOMATIC,rear wheel drive,"Factory Tuner,Luxury,Performance",Midsize,Sedan,1999,349.0,8.0,4.0,21,15,617,5878
Mercedes-Benz,E55 AMG,regular unleaded,AUTOMATIC,rear wheel drive,"Factory Tuner,Luxury,Performance",Midsize,Sedan,2000,349.0,8.0,4.0,21,15,617,6120
Toyota,ECHO,regular unleaded,MANUAL,front wheel drive,0,Compact,Sedan,2003,108.0,4.0,4.0,38,30,2031,10775
Toyota,ECHO,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Sedan,2003,108.0,4.0,4.0,36,28,2031,11575
Toyota,ECHO,regular unleaded,MANUAL,front wheel drive,0,Compact,Coupe,2003,108.0,4.0,2.0,38,30,2031,10245
Toyota,ECHO,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Coupe,2003,108.0,4.0,2.0,36,28,2031,11045
Toyota,ECHO,regular unleaded,MANUAL,front wheel drive,0,Compact,Sedan,2004,108.0,4.0,4.0,38,30,2031,10885
Toyota,ECHO,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Sedan,2004,108.0,4.0,4.0,36,28,2031,11685
Toyota,ECHO,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Coupe,2004,108.0,4.0,2.0,36,28,2031,11155
Toyota,ECHO,regular unleaded,MANUAL,front wheel drive,0,Compact,Coupe,2004,108.0,4.0,2.0,38,30,2031,10355
Toyota,ECHO,regular unleaded,MANUAL,front wheel drive,0,Compact,Sedan,2005,108.0,4.0,4.0,38,30,2031,10985
Toyota,ECHO,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Coupe,2005,108.0,4.0,2.0,36,28,2031,11255
Toyota,ECHO,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Sedan,2005,108.0,4.0,4.0,36,28,2031,11785
Toyota,ECHO,regular unleaded,MANUAL,front wheel drive,0,Compact,Coupe,2005,108.0,4.0,2.0,38,30,2031,10455
Mitsubishi,Eclipse Spyder,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Convertible,2010,162.0,4.0,2.0,26,19,436,27799
Mitsubishi,Eclipse Spyder,premium unleaded (recommended),AUTOMATIC,front wheel drive,Performance,Compact,Convertible,2010,265.0,6.0,2.0,24,16,436,32599
Mitsubishi,Eclipse Spyder,premium unleaded (recommended),AUTOMATIC,front wheel drive,Performance,Compact,Convertible,2011,265.0,6.0,2.0,24,16,436,32599
Mitsubishi,Eclipse Spyder,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Convertible,2011,162.0,4.0,2.0,27,20,436,27999
